,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
1179,"Уже ""Салют-6"" на каждом витке сбрасывал на Землю информацию о состоянии 900 параметров, подвергавшихся автоматизированной обработке.",ru_multilingual_blimp_correct_affected.test,27840.423828125,11424.1396484375,7674.3916015625,5731.78857421875,4691.24853515625,3295.03515625,3227.426025390625,3620.627685546875,4436.3525390625,4047.558349609375,4269.85009765625,4439.09521484375,4762.51708984375
1180,"Однако следователь из Особого отдела, тоже москвич, пожалел родителей Кабо и закрыл дело.",ru_multilingual_blimp_correct_affected.test,30450.052734375,14803.517578125,13794.44921875,10105.9970703125,6047.564453125,4367.3896484375,6115.7705078125,6424.234375,6999.826171875,8119.3359375,9887.9091796875,10526.2978515625,10513.1650390625
1181,Приход в Смольный Валентины Матвиенко в 2003 году только ускорил назревшие события.,ru_multilingual_blimp_correct_affected.test,26832.79296875,9921.669921875,3881.4892578125,3121.524658203125,2724.20556640625,2007.4085693359375,2133.680419921875,2619.22705078125,2589.891357421875,2619.753173828125,2958.69677734375,3566.912841796875,3619.205322265625
1182,"Во время пребывания Поло в Китае в Европу приехал уроженец Пекина Раббан Саума, а миссионер Джованни Монтекорвино, наоборот, направился в Китай.",ru_multilingual_blimp_correct_affected.test,34225.37109375,11558.275390625,6135.791015625,4571.4794921875,4039.090576171875,2796.546630859375,2811.703857421875,2462.243896484375,2433.08349609375,3012.198974609375,2672.837158203125,3046.345703125,3030.27880859375
1183,"В 2000 году академик Эрик Михайлович Галимов, директор Института геохимии и аналитической химии им. В. И. Вернадского, рассказывая на страницах журнала ""Наука и жизнь"" о состоянии космических исследований в России, выдвигал аргументы в пользу возобновления лунной программы.",ru_multilingual_blimp_correct_affected.test,37944.70703125,9539.0927734375,4697.54736328125,3060.386962890625,2221.953369140625,1733.632080078125,1733.5352783203125,1664.6224365234375,1767.7996826171875,2003.6102294921875,2112.593505859375,2340.733642578125,2296.87548828125
1184,Неизвестный рецензент - если я правильно понимаю его истинные намерения - затронул тему в высшей степени важную.,ru_multilingual_blimp_correct_affected.test,32941.6640625,4917.1220703125,2292.67138671875,953.193603515625,809.7930908203125,657.0042114257812,535.5272827148438,512.873779296875,440.84027099609375,486.7106018066406,465.9961853027344,457.6393737792969,485.4082946777344
1185,"Корреспондент ``СС"" вместе с заслуженным мастером спорта Александром Метревели проанализировал ситуацию на турнире.",ru_multilingual_blimp_correct_affected.test,36073.36328125,18305.828125,3643.52001953125,2665.269775390625,1969.5189208984375,1570.7242431640625,1323.2823486328125,1607.78564453125,1711.4373779296875,1934.4490966796875,2083.2470703125,2492.3076171875,2603.17626953125
1186,"Консенсус на почве неприятия ЕГЭ объединил все СМИ, правые и левые, ""желтые"" и респектабельные.",ru_multilingual_blimp_correct_affected.test,40961.2734375,8479.447265625,3016.404541015625,3303.045166015625,2239.601318359375,1865.0587158203125,1486.889892578125,1234.3155517578125,1214.46728515625,1179.1710205078125,1326.4315185546875,1263.3924560546875,1175.4681396484375
1187,"Зато в нынешнем году руководство ""Воронежэнерго"" во главе с г-ном Решетовым с повышенных тарифов получит по своим акциям десятикратные дивиденды, первый вице-губернатор Наумов тоже укрепил свое положение, показал народу силу, доказал, кто в доме хозяин.",ru_multilingual_blimp_correct_affected.test,39180.87109375,12028.439453125,4626.9287109375,3743.56884765625,3147.330322265625,2574.0029296875,2714.837646484375,3028.4326171875,2737.70849609375,2659.427490234375,2689.416259765625,3000.40673828125,3020.6591796875
1188,Процесс освобождения Балкан растянулся надолго - вплоть до XX века.,ru_multilingual_blimp_correct_affected.test,28289.337890625,22466.232421875,12090.7861328125,5152.869140625,3078.876708984375,2668.085205078125,2364.4912109375,2997.915283203125,2226.29541015625,2100.450439453125,2296.89404296875,1948.6441650390625,1921.6827392578125
1189,"Вопрос хозяйки о сравнительных достоинствах тех или иных унитазов настиг гостя в тот момент, когда он только что выпил рюмку водки и неторопливо отправил в рот кусочек селедочки с лучком.",ru_multilingual_blimp_correct_affected.test,34623.69140625,5949.7578125,2556.883056640625,1715.3973388671875,1341.021240234375,1161.5137939453125,966.6864624023438,862.6781616210938,796.92333984375,845.4480590820312,893.5887451171875,927.1807250976562,929.3128662109375
1190,"Ленинский принцип: строить социализм не на энтузиазме, а при помощи энтузиазма, на личной заинтересованности, на хозяйственном расчете - этот принцип все больше уходил из реальной жизни.",ru_multilingual_blimp_correct_affected.test,36316.4375,11979.990234375,3971.0849609375,3216.606689453125,2455.87109375,1868.6131591796875,2223.6015625,2124.35986328125,2574.737060546875,2754.773681640625,2658.120361328125,2967.814697265625,2912.259765625
1191,"Риск получить вместе с дозой облучения лейкемию или еще какой рак в будущем мало кого смущал - напротив, в Лас-Вегасе 1950-х годов туристов зазывали посмотреть на настоящие ядерные взрывы.",ru_multilingual_blimp_correct_affected.test,31948.287109375,5372.06298828125,2172.88427734375,1618.151123046875,1557.003173828125,1344.9063720703125,1037.8966064453125,995.6617431640625,861.4207763671875,975.3201293945312,1016.8527221679688,1007.9642944335938,1002.6294555664062
1192,"За год курс американской валюты по отношению к рублю вырос всего на 5,5 процента.",ru_multilingual_blimp_correct_affected.test,34144.09765625,4390.11474609375,1819.150634765625,1363.2945556640625,1455.412109375,1206.236083984375,1297.2564697265625,971.9902954101562,1092.5865478515625,1462.4710693359375,1561.3450927734375,1428.7796630859375,1437.5816650390625
1193,"Главное, чтобы психоз, о котором мы говорили, не выжег последние очаги разума.",ru_multilingual_blimp_correct_affected.test,34036.35546875,7118.59912109375,10092.58984375,4918.46337890625,3940.234619140625,2557.71484375,2339.400390625,1960.4395751953125,1505.754638671875,1712.4454345703125,1499.8414306640625,1676.6529541015625,1462.2249755859375
1194,"Запрет опять же никоим образом не распространялся на аналогичную продукцию Абхазии и Южной Осетии, хотя, как там оформляют пресловутые фитосанитарные сертификаты и соблюдают элементарные санитарные нормы, можно себе представить.",ru_multilingual_blimp_correct_affected.test,33656.08984375,9862.125,2817.07177734375,1505.7030029296875,1348.986083984375,1103.203857421875,866.9495849609375,761.5769653320312,802.4188232421875,829.977294921875,899.5595092773438,864.9696044921875,913.4571533203125
1195,"Поначалу их гипотезу никто не воспринял всерьез: микробный бум в медицине давно миновал, в моде были гормональные нарушения, генетическая предрасположенность и т. п.",ru_multilingual_blimp_correct_affected.test,35043.55078125,8482.93359375,3072.159912109375,1490.9202880859375,962.289306640625,688.6097412109375,609.1209716796875,573.0216674804688,600.0241088867188,517.03955078125,549.8348388671875,503.69744873046875,539.6759643554688
1196,Губернатор Горийского района Михаил Карели немедленно запросил в Тбилиси войска.,ru_multilingual_blimp_correct_affected.test,34422.1015625,14758.607421875,8413.5009765625,7732.296875,4749.8212890625,3882.307373046875,3248.123291015625,3372.29638671875,3222.203857421875,4292.6943359375,4121.2734375,4226.83935546875,4352.9111328125
1197,"Пенсионер, конечно, корабль Саблина не бомбил и на абордаж не брал, но был каким-то письмоводителем при штабе по ликвидации восстания.",ru_multilingual_blimp_correct_affected.test,28486.212890625,6486.962890625,3208.322265625,2673.9169921875,2454.922607421875,1694.253662109375,1283.8638916015625,1064.063232421875,897.2307739257812,1037.9189453125,902.6251220703125,916.5964965820312,842.2034301757812
1198,"Шлейф, который теперь тянется за мной, его не испугал.",ru_multilingual_blimp_correct_affected.test,34427.74609375,3944.223388671875,1782.05810546875,1637.4830322265625,1282.9146728515625,1411.06103515625,1210.834716796875,945.81005859375,697.9833984375,967.3477172851562,793.0291137695312,946.5838012695312,979.3895874023438
1199,"Здоровый практицизм, идущий, как считал Павлов, от матери, побудил ребят придать этой возне с призраком нечто вещественное.",ru_multilingual_blimp_correct_affected.test,40293.05078125,13527.7177734375,7448.5478515625,4547.8115234375,3378.11279296875,3123.218994140625,2407.116455078125,2064.373779296875,2075.20361328125,2284.736328125,2205.046875,2535.48095703125,2480.489501953125
1200,"Но крик его, последовавший после хохота, тут же оборвался, а обыкновенное, человеческое угасло: ибо оно было бессмысленным - помощи не существовало.",ru_multilingual_blimp_correct_affected.test,40704.84375,14071.376953125,8834.181640625,6023.7109375,4580.70556640625,2550.8427734375,2127.600830078125,2310.89892578125,1810.9820556640625,2155.37548828125,2002.652099609375,2007.673828125,2010.506591796875
1201,"Коллега Гайдара по этому клубу революционеров Вацлав Гавел, диссидент, а также и рафинированный интеллигент, проявил немалую политическую искушенность (недруги называли ее даже макиавеллизмом), когда в сложных послереволюционных обстоятельствах стал сначала президентом Чехословакии, а позднее и главой нового Чешского государства.",ru_multilingual_blimp_correct_affected.test,32242.923828125,12160.55078125,5112.22314453125,3882.44091796875,3225.90576171875,2172.905029296875,1910.32275390625,1428.2646484375,1315.6461181640625,1497.40673828125,1531.6409912109375,1521.480712890625,1540.6080322265625
1202,"Один из маминых поклонников, бывавший у нас в доме, но отважившийся сидеть лишь на кончике стула, принес как-то бутылку шампанского.",ru_multilingual_blimp_correct_affected.test,37490.046875,6138.1376953125,2700.658203125,1851.0406494140625,1319.1663818359375,880.7889404296875,772.1773681640625,839.4977416992188,828.6371459960938,859.4996948242188,942.3369140625,941.2977294921875,945.4660034179688
1203,Пленум Высшего арбитражного суда (ВАС) в феврале 2008 года издал специальное постановление.,ru_multilingual_blimp_correct_affected.test,29476.5234375,18064.28515625,6548.1865234375,2735.493896484375,1715.5316162109375,1235.6492919921875,943.484375,1006.2671508789062,873.2413330078125,1058.997314453125,1325.5438232421875,1346.473876953125,1438.4737548828125
1204,"Иными словами, поворот исторического пути обусловил то, что повернулась иначе и сама проблема.",ru_multilingual_blimp_correct_affected.test,36911.1796875,11386.8525390625,3697.958251953125,2658.89990234375,2028.237548828125,1287.176513671875,1025.5235595703125,1323.84912109375,1376.0562744140625,1486.35400390625,1567.5830078125,1512.832763671875,1603.0263671875
1205,"Чтобы электронный разум ""Эльбруса"" не вскипел, была создана сложная система охлаждения, проходившая по всему зданию.",ru_multilingual_blimp_correct_affected.test,31279.568359375,24761.21875,5164.07080078125,2833.020263671875,2422.590087890625,1876.361572265625,1745.6427001953125,1704.1953125,1904.6207275390625,1896.225830078125,1957.02685546875,1978.917724609375,2077.243896484375
1206,"Солдат, одиноко стоявший в очищенном пространстве площади со значком в руке, тревожно взмахнул им, и тогда прокуратор, легат легиона, секретарь и конвой остановились.",ru_multilingual_blimp_correct_affected.test,27217.814453125,11457.1328125,6845.0087890625,3205.359130859375,2435.834716796875,2056.177490234375,1873.4656982421875,1952.0267333984375,2104.630126953125,2356.142578125,2330.427734375,2503.74755859375,2569.07861328125
1207,"В экономике, например, трэш создается пиратами, дискаунтерами, производителями дженериков (препаратов, патент на производство которых истек), превративших бунт аутентичности в бизнес-стратегию.",ru_multilingual_blimp_correct_affected.test,37274.08203125,16419.0390625,8811.13671875,7923.533203125,9481.98828125,5778.04345703125,3942.362060546875,3987.403076171875,3956.761962890625,4217.69091796875,3957.505126953125,3659.476318359375,3851.55517578125
1208,"Макаренко, столетие которого мы будем отмечать в этом учебном году, говорил: ""Дети, выросшие в счастливых семьях, хорошо воспитаны"".",ru_multilingual_blimp_correct_affected.test,34232.55078125,9009.0302734375,3487.726318359375,2727.464111328125,2165.177978515625,992.6268920898438,781.8948364257812,631.2265014648438,627.62255859375,743.232666015625,734.2347412109375,733.2061157226562,734.2218017578125
1209,"Также техническая победа может быть присуждена за несыгранную игру в том случае, если игроку в данном туре по какой-либо причине не находится соперника и правила проведения турнира специально оговаривают данный случай (например, если соперник, с которым должна была проводиться партия, выбыл из турнира, либо при нечетном количестве игроков в турнире по швейцарской системе).",ru_multilingual_blimp_correct_affected.test,34152.66015625,6964.20947265625,2281.031982421875,1173.757568359375,1276.9007568359375,1009.3201293945312,903.236572265625,815.5775146484375,848.4794921875,1014.5052490234375,1019.2814331054688,1088.219482421875,1084.48876953125
1210,"""План Новороссии"", по-видимому, заключался в выведении из-под власти Киева нескольких областей юга и востока Украины.",ru_multilingual_blimp_correct_affected.test,32029.923828125,12487.169921875,6987.0869140625,5591.82373046875,4304.5126953125,2893.180908203125,2394.417236328125,1707.3316650390625,1806.6712646484375,1680.497314453125,1972.1644287109375,1967.514892578125,1927.409912109375
1211,"По мнению специалистов ЕКА и многочисленных экспертов, форум в значительной мере содействовал более глубокому пониманию роли науки, в том числе космических исследований (и, в частности, международных программ ЕКА), в переходе к информационному обществу.",ru_multilingual_blimp_correct_affected.test,30796.00390625,12067.275390625,4483.2646484375,2765.915771484375,2151.2353515625,1104.8089599609375,1078.428955078125,854.0123291015625,883.4451293945312,793.6476440429688,902.6741943359375,887.3822021484375,881.866455078125
1212,"По сведениям информагентства, мужчина, зайдя в офис, облился какой-то горючей жидкостью и поджег себя.",ru_multilingual_blimp_correct_affected.test,39845.50390625,9740.27734375,4002.627685546875,2526.135498046875,1911.3668212890625,930.4253540039062,925.04296875,827.6708374023438,771.2607421875,821.47265625,791.4820556640625,874.960693359375,878.0112915039062
1213,"Но за прошедшее время ситуация изменилась - стремительный прогресс в области бесколлекторных электродвигателей и аккумуляторов привел к появлению на рынке моделей, напрямую соперничающих с вертолетами, оснащенными двигателями внутреннего сгорания.",ru_multilingual_blimp_correct_affected.test,33614.0,9769.4228515625,3667.176025390625,1889.7303466796875,1407.366455078125,795.190185546875,558.268798828125,522.1055297851562,484.8454895019531,517.7954711914062,470.3298645019531,498.8876037597656,498.19659423828125
1214,"Так, например, ядерный взрыв на Алеутских островах в сентябре 1971 года мощностью в 5 мегатонн породил упругую волну, обежавшую земное ядро четыре раза.",ru_multilingual_blimp_correct_affected.test,37436.95703125,8037.25732421875,2678.29541015625,1564.05517578125,1535.882080078125,1015.0655517578125,781.9995727539062,668.8500366210938,637.4054565429688,846.5324096679688,804.0696411132812,869.4695434570312,875.9713745117188
1215,"Однако радоваться-то нечему: ВВП России по курсу на конец 2014 года не дотянул до $1,9 трлн, тогда как американский превысил $17 трлн.",ru_multilingual_blimp_correct_affected.test,35457.51171875,5618.4013671875,3349.178466796875,2166.201416015625,1973.3316650390625,1558.0570068359375,1536.889404296875,1395.765869140625,1322.2825927734375,1479.9248046875,1606.732666015625,1594.96728515625,1634.311279296875
1216,"Свет - окна были махонькие - с трудом попадал внутрь домика, а электричества здесь не любили.",ru_multilingual_blimp_correct_affected.test,34930.40625,7095.19580078125,3252.38525390625,3562.435791015625,3606.082275390625,2656.55029296875,2081.8408203125,2124.3720703125,1865.44287109375,2645.140380859375,2244.844482421875,2425.708740234375,2441.856201171875
1217,"Так называемый неформальный саммит глав государств СНГ (лицезрение лошадиных гонок, вкуснейший обед плюс доклад Назарбаева о реформе Содружества) собрал весьма неполный кворум: треть дружественных правителей в Москву не приехала.",ru_multilingual_blimp_correct_affected.test,31579.421875,22183.728515625,9304.8701171875,6190.1513671875,5353.2841796875,3787.92822265625,2847.670166015625,2646.756591796875,3003.5244140625,3362.463134765625,3382.177734375,3621.0869140625,3493.811767578125
1218,"Украинский летчик, работавший по контракту на Шри-Ланке, пилотировал самолет Миг-27 российского производства.",ru_multilingual_blimp_correct_affected.test,34901.703125,10843.693359375,6601.7607421875,3185.232177734375,1809.4188232421875,1103.312744140625,907.536865234375,661.3380126953125,585.5499267578125,751.2062377929688,715.7471923828125,731.8847045898438,732.743408203125
1219,"Вольнонаёмные девушки сбились в кучку и шёпотом сплетничали, помощник Ройтмана их разгонял.",ru_multilingual_blimp_correct_affected.test,37324.1640625,10323.0751953125,3361.837890625,1739.94189453125,1332.83447265625,1009.2291259765625,876.008544921875,952.5733032226562,1203.929443359375,1257.4310302734375,1329.4473876953125,1329.889404296875,1455.7369384765625
1220,"Давно ль под сенью орденских капитулов, Служивших в полном облаченьи хвой, Мирянин-март украдкою пропитывал Тропинки парка терпкой синевой?",ru_multilingual_blimp_correct_affected.test,32826.22265625,22733.462890625,11079.0576171875,13961.5927734375,12567.3935546875,10099.8212890625,11073.9970703125,13303.8994140625,13564.923828125,15693.4599609375,17061.65625,18449.52734375,19092.828125
1221,"Эффективный менеджер, осуществляя свои коварные политические планы, хорошо осознавал, что они ложатся на хорошо подготовленную взрыхленную почву.",ru_multilingual_blimp_correct_affected.test,40006.60546875,12931.9453125,5881.77685546875,3777.430419921875,3420.95263671875,3209.684326171875,2895.4609375,2825.223876953125,2585.533203125,3150.285400390625,2962.888427734375,2832.722900390625,2903.55322265625
1222,"Все отобранные прошли тщательное медицинское обследование, в результате за все три года экспедиции ни один член команды не испытал серьёзных заболеваний (не считая ревматизма Нансена, гастрита у Свердрупа и т. п.).",ru_multilingual_blimp_correct_affected.test,33885.71875,8238.67578125,2852.85400390625,1588.20458984375,1315.494873046875,1019.76806640625,940.5050048828125,772.5501098632812,712.6209106445312,779.047119140625,738.0468139648438,708.8108520507812,737.565185546875
1223,"О выдвижении того или иного руководителя наш отдел, как это ни странно, узнавал зачастую в последнюю очередь.",ru_multilingual_blimp_correct_affected.test,35821.83203125,10181.9375,3684.04736328125,2371.5,1588.9058837890625,1406.751953125,1303.401123046875,1093.94921875,960.8812255859375,1067.15966796875,860.8569946289062,940.6593017578125,965.0772094726562
1224,"Вице-губернатор Юрий Краснов возложил цветы к мемориальной доске на здании медицинской академии, где находились застенки НКВД, и к памятному знаку жертвам политических репрессий.",ru_multilingual_blimp_correct_affected.test,33894.05859375,14476.849609375,6065.208984375,3138.141357421875,2444.870361328125,1823.046142578125,1275.3551025390625,1207.3248291015625,1414.939208984375,1664.676513671875,1674.103759765625,1655.8902587890625,1754.4239501953125
1225,"Переворот в Омске от 18 ноября нарушил начало законности, которое должно быть положено в основу всякого государства, в том числе и Российского.",ru_multilingual_blimp_correct_affected.test,39458.95703125,6993.06689453125,3204.478759765625,2548.7626953125,2021.928955078125,1489.4295654296875,1767.4801025390625,1674.895751953125,1817.513671875,1609.0181884765625,1920.2720947265625,1809.6217041015625,1793.055419921875
1226,"Его второй, рекордный полет на станции ""Мир"", в 1994-1995 годах, длился 457 суток (столько могла бы продолжаться марсианская экспедиция).",ru_multilingual_blimp_correct_affected.test,31983.52734375,17652.55859375,6324.61181640625,3922.4521484375,3152.01318359375,2512.76904296875,1998.60546875,1886.5494384765625,2194.7958984375,2545.26708984375,3087.75390625,3069.515380859375,3288.57421875
1227,"Интерес к делам ""о вымогательстве"" возрос после случая с девушкой по имени Ниша Шарма.",ru_multilingual_blimp_correct_affected.test,31399.98828125,12373.462890625,5882.57861328125,4206.896484375,2760.2373046875,2006.8631591796875,1528.739990234375,1618.27001953125,1686.47216796875,1599.3226318359375,1674.4422607421875,2216.47705078125,1991.3310546875
1228,"Военрук, присматривавший за нами, тоже обратил внимание на то, как я держу носилки.",ru_multilingual_blimp_correct_affected.test,36228.78125,8573.9697265625,4348.92822265625,3480.76171875,2520.794189453125,1649.455078125,1626.2275390625,1149.580078125,1217.73486328125,1564.9228515625,1932.7047119140625,2075.924072265625,2015.28271484375
1229,"Затем г-н Адамишин уже на полном серьезе предупредил о реальной опасности возникновения ""тяги"" к возрождению имперских амбиций среди правящей российской элиты.",ru_multilingual_blimp_correct_affected.test,33671.66015625,8481.8095703125,5575.19921875,3055.761474609375,2755.55810546875,2030.5125732421875,1655.2611083984375,1377.758056640625,1290.76708984375,1252.5216064453125,1257.976806640625,1244.2294921875,1284.3360595703125
1230,"Ведь по легенде сам пророк Мохаммед, надевая плащ, чтобы идти на молитву, отрезал от него полу, чтобы не потревожить кошку, которая на ней спала.",ru_multilingual_blimp_correct_affected.test,39164.80859375,9340.0146484375,4054.22998046875,1872.312744140625,1517.01025390625,1423.6783447265625,1336.6575927734375,1473.01123046875,1420.6024169921875,1676.60986328125,1759.865966796875,1724.4910888671875,1716.2279052734375
1231,"Огромный штраф, который уплатило управление Новочеркасской ГРЭС ""Азоврыбводу"", никого не поверг в смятение - не из своего же кармана расплачиваются.",ru_multilingual_blimp_correct_affected.test,26731.2421875,7614.80029296875,3556.485107421875,2061.572265625,1864.3385009765625,2174.62890625,2341.0283203125,2642.189208984375,2523.443603515625,2966.33056640625,3480.1376953125,3842.896240234375,4137.296875
1232,"А в 1942 году, независимо от Тэнсли, российский геоботаник В. Н. Сукачев (1880-1967) на примере лесных сообществ разработал понятие о биогеоценозе.",ru_multilingual_blimp_correct_affected.test,33773.57421875,9377.939453125,3001.628662109375,2184.120849609375,1605.754638671875,949.2152709960938,1304.8419189453125,1126.7056884765625,1186.2515869140625,1622.71923828125,1644.0150146484375,1758.5941162109375,1867.827392578125
1233,Для сейсмоопасной Японии вариант практически непотопляемого и не подверженного подземным толчкам аэродрома представлял повышенный интерес.,ru_multilingual_blimp_correct_affected.test,30668.306640625,16453.9296875,8020.22900390625,4281.6796875,3294.906005859375,2646.668212890625,2475.284912109375,2162.515869140625,2078.85498046875,2112.242919921875,1976.850341796875,2138.513427734375,2195.705322265625
1234,Вице-премьер Ирака Тарик Азиз по пути в Россию посетил с неожиданным кратким визитом Сирию.,ru_multilingual_blimp_correct_affected.test,35281.80859375,8129.6181640625,2376.879638671875,1783.523681640625,1153.3736572265625,979.1299438476562,863.7076416015625,721.0496826171875,831.8958129882812,1140.7498779296875,932.7962036132812,1028.3289794921875,1090.6600341796875
1235,"Рабочий паренек из села Калиновка Курской губернии, он с 12 лет вкалывал на заводах и шахтах Донбасса, о чем с удовольствием вспоминал потом на самых разнообразных трибунах.",ru_multilingual_blimp_correct_affected.test,29798.056640625,6098.80419921875,2226.793212890625,1975.1778564453125,1620.45751953125,1527.7626953125,1225.4349365234375,1073.9202880859375,1027.788330078125,1139.52001953125,1173.22607421875,1248.060302734375,1216.052734375
1236,"Сразу после того, как снайпер на крыше пятиэтажки, расположенной возле спортзала, получил приказ открыть огонь.",ru_multilingual_blimp_correct_affected.test,36908.71484375,13266.650390625,7829.287109375,4750.365234375,2640.837646484375,1423.949951171875,1346.722412109375,1108.5958251953125,1127.8431396484375,1332.091064453125,1215.8359375,1417.9886474609375,1338.2724609375
1237,"Поэтому он пересек по диагонали всю сцену, и когда кордебалет жестами античных богов вскинул это позолоченное папье-маше за здоровье принца с принцессой, вспотевший и несчастный Илья Ильич все еще путался перед рядами, предлагая никому не нужные кубки.",ru_multilingual_blimp_correct_affected.test,35766.875,7923.46533203125,4519.0693359375,4241.921875,3985.92431640625,2988.56103515625,2226.958740234375,2161.03369140625,1952.7425537109375,2499.33642578125,2370.79345703125,2431.772705078125,2476.3212890625
1238,"Впрочем, тот факт, что информация о контрабанде ядерного оружия из России не подтвердилась, не смутил разведслужбы, которые настойчиво продолжают искать свидетельства наличия у ""Аль-Каиды"" ядерной бомбы.",ru_multilingual_blimp_correct_affected.test,37649.921875,9915.5302734375,5900.693359375,3145.257080078125,2628.624755859375,1838.39599609375,1573.7890625,1452.0673828125,1189.754150390625,1454.884033203125,1478.4329833984375,1421.6893310546875,1513.9295654296875
1239,"Но прокуратор, по-прежнему не шевелясь и ничуть не повышая голоса, тут же перебил его:",ru_multilingual_blimp_correct_affected.test,28762.49609375,3789.214111328125,2673.755126953125,1458.416015625,1358.4075927734375,1062.6414794921875,919.5807495117188,710.2425537109375,628.273193359375,783.401123046875,724.7766723632812,771.89794921875,763.1826782226562
1240,"С 1971 года ``Луч&#39;&#39; с переменным успехом выступал во Второй лиге, заняв в 1984 году наивысшее для себя 2-е место.",ru_multilingual_blimp_correct_affected.test,32574.8046875,18465.544921875,6341.67431640625,4022.265625,2780.6708984375,1859.4962158203125,1647.8043212890625,1647.4373779296875,1476.247802734375,1764.428466796875,1755.6448974609375,2156.89208984375,2197.507080078125
1241,Послереволюционный соблазн у многих его сподвижников имелся.,ru_multilingual_blimp_correct_affected.test,36150.23046875,11842.9501953125,4832.19482421875,4941.71826171875,2384.6015625,2186.9365234375,2025.10546875,1640.0633544921875,1536.801513671875,1857.516357421875,1729.387451171875,1852.70166015625,2014.5477294921875
1242,"Принятый 23 декабря 2005 г. федеральный закон, изменивший законы ""Об общественных объединениях"" и ""О некоммерческих организациях"", вызвал довольно интенсивную волну протестов со стороны общественности, но, как и следовало ожидать, вошел-таки в строй действующего законодательства.",ru_multilingual_blimp_correct_affected.test,33100.91796875,14607.169921875,8024.59765625,4178.4716796875,4285.77685546875,2530.667724609375,2089.7900390625,1542.42724609375,1320.3665771484375,1362.7659912109375,1308.3309326171875,1193.2158203125,1195.3143310546875
1243,"Млечный путь, который невооружённым глазом выглядит как сплошное сияние, распался на отдельные звёзды (что подтвердило догадку Демокрита), и стало видно громадное количество неизвестных ранее звёзд.",ru_multilingual_blimp_correct_affected.test,33619.7109375,13123.697265625,5406.03466796875,2651.8779296875,2207.0244140625,1681.43359375,1187.4378662109375,1094.714599609375,1075.2725830078125,1031.0849609375,1078.6624755859375,1112.4986572265625,1065.3009033203125
1244,"В состоянии сильного голода пару ложек я кое-как осилил, а вот вегетарианская свинина ""Прогресс"", изготовленная из чего-то вроде прессованной брюквы, откровенно говоря, не пошла.",ru_multilingual_blimp_correct_affected.test,33694.046875,11622.107421875,5557.86669921875,3123.454345703125,2391.649169921875,2044.1363525390625,1383.4222412109375,1240.88427734375,1148.6392822265625,1439.8917236328125,1525.7686767578125,1537.7530517578125,1577.3499755859375
1245,"Мой плот дрейфует в такую даль, откуда вас — не полить.",ru_multilingual_blimp_correct_affected.test,36954.95703125,4811.9375,5246.72412109375,3827.242431640625,3818.10302734375,2974.3388671875,2292.080078125,1147.1055908203125,1160.7828369140625,1376.304931640625,1518.8892822265625,1579.3746337890625,1622.1483154296875
1246,"Модернизация петербургского мегаполиса как единого социального и экономического целого, как места жизни четырех с половиной миллионов человек, буксовала, никем не продвигаемая.",ru_multilingual_blimp_correct_affected.test,38505.91015625,20248.794921875,9584.01953125,5750.10205078125,5337.27685546875,4104.22705078125,3163.287841796875,2354.952880859375,2727.486328125,2716.791748046875,2547.25,2689.039306640625,2716.627197265625
1247,"Но, едва налаживаясь, скороговорка - что-то вроде ""не пито - не едено, не пито - не едено"" - угасала и таяла в воде.",ru_multilingual_blimp_correct_affected.test,35598.19140625,6058.0810546875,4330.07275390625,3121.30712890625,2296.5185546875,1736.0550537109375,1811.508056640625,2382.551025390625,2504.635986328125,2577.8525390625,2909.057861328125,2994.24658203125,3131.802734375
1248,"Но тренер нашей сборной, Пауль Готлибович Гельфенштейн (человек-легенда, один из основоположников российского лесорубного движения), развеял наши опасения: Илья выполнил комбинированную раскряжевку практически без изъянов!",ru_multilingual_blimp_correct_affected.test,33052.62109375,24497.423828125,6009.521484375,4428.07177734375,3404.406494140625,3435.354248046875,2868.78857421875,2480.332275390625,2423.747802734375,2555.4716796875,2730.62109375,2404.803466796875,2492.324462890625
1249,"""Тенденция к падению доллара наметилась еще задолго до того , как начались разговоры об операции против Ирака"", - подчеркивает германский эксперт Вильфрид Херц.",ru_multilingual_blimp_correct_affected.test,32189.681640625,6974.205078125,3872.52685546875,2216.588134765625,1719.4052734375,1275.7091064453125,1199.904541015625,1021.4110107421875,1093.8187255859375,1112.9061279296875,1241.471923828125,1223.8939208984375,1301.029052734375
1250,"Неподалеку группка мужчин лет 50 действительно обсуждала, как эвакуироваться с площади, если начнется стрельба.",ru_multilingual_blimp_correct_affected.test,32615.466796875,11732.826171875,12544.03125,5108.177734375,5631.09814453125,5574.9443359375,4414.216796875,3283.2158203125,3027.745361328125,3731.39306640625,3964.98486328125,3649.115478515625,3703.732421875
