,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
155,She may be out because in the past she always responds pretty quick.,en_multilingual_blimp_correct_affected.test,67476.5546875,768.5704345703125,607.0830688476562,676.8184814453125,704.4634399414062,907.355224609375,684.2821655273438,663.4406127929688,955.9337158203125,1451.19384765625,1012.0888671875,1643.079345703125,1374.8310546875
156,"What'll happen is that the Styrofoam peanuts will start moving through our society here, and they will accumulate in the drunkest, stingiest people.",en_multilingual_blimp_correct_affected.test,60433.125,1633.32421875,1907.451904296875,1285.2978515625,1078.418212890625,682.3897094726562,836.2862548828125,792.9307861328125,921.0491333007812,929.3178100585938,768.1622924804688,644.9239501953125,848.0159301757812
157,All that is needed now is to determine whether it works in practice.,en_multilingual_blimp_correct_affected.test,62240.19921875,725.33984375,277.4091796875,311.54351806640625,221.3463897705078,171.23931884765625,165.28366088867188,150.8308563232422,201.4650421142578,189.00863647460938,267.25238037109375,277.2364501953125,218.2868194580078
158,"Which 's good, anything good counts.",en_multilingual_blimp_correct_affected.test,43330.328125,5353.181640625,12204.107421875,6829.1513671875,12828.8720703125,20110.982421875,25329.298828125,23354.79296875,16845.201171875,24078.6953125,20652.44140625,19580.564453125,33896.609375
159,The article by Thompson assumes that the Maya were ultimately “peaceful” people since they lacked apparent defenses.,en_multilingual_blimp_correct_affected.test,58061.4609375,14355.548828125,8929.9921875,6679.115234375,6938.07080078125,9531.30859375,12036.25390625,8769.5390625,11731.70703125,14867.8642578125,15930.3828125,13801.44921875,24094.22265625
160,"The best way I can explain it to you is by saying that, for a second or two, I felt as though, instead of going to the center of a continent, I were about to set off for the center of the earth.",en_multilingual_blimp_correct_affected.test,57916.34375,328.0694580078125,406.603759765625,361.5846862792969,257.14013671875,247.07447814941406,256.0709533691406,269.9789123535156,246.20806884765625,271.822509765625,350.3589782714844,342.7823486328125,466.5782775878906
161,okay what i 'd like to do on this one is go from washington to atlanta i want a nonstop and i 'd like to leave around 5 pm,en_multilingual_blimp_correct_affected.test,56954.41796875,2132.810546875,1516.872802734375,1571.9866943359375,1776.83984375,1540.585205078125,1690.8533935546875,2260.124267578125,2177.504150390625,2687.75341796875,4103.51513671875,4460.33837890625,5383.0537109375
162,okay what i 'd like to do on this one is go from washington to atlanta i want a nonstop and i 'd like to leave around 5 pm,en_multilingual_blimp_correct_affected.test,56954.41796875,2132.810546875,1516.872802734375,1571.9866943359375,1776.83984375,1540.585205078125,1690.8533935546875,2260.124267578125,2177.504150390625,2687.75341796875,4103.51513671875,4460.33837890625,5383.0537109375
163,All that is needed now is to determine whether it works in practice.,en_multilingual_blimp_correct_affected.test,62240.140625,725.33984375,277.4093017578125,311.54351806640625,221.3463897705078,171.23922729492188,165.2837371826172,150.8308563232422,201.46485900878906,189.00863647460938,267.25238037109375,277.23687744140625,218.28662109375
164,The theory I present in the essay is that he is actually a combination of four different people.,en_multilingual_blimp_correct_affected.test,56391.140625,437.279296875,252.05320739746094,276.3658447265625,216.2878875732422,156.84646606445312,190.45907592773438,174.20993041992188,226.08506774902344,183.9322052001953,200.68467712402344,196.5906524658203,247.4894256591797
165,"So that, as they say in Chicago, is where the smart money is.",en_multilingual_blimp_correct_affected.test,72313.25,776.2548828125,1637.7142333984375,2176.4130859375,1960.0059814453125,1351.77734375,1678.175048828125,1662.929443359375,1392.5078125,979.66845703125,1283.26708984375,1311.248779296875,1574.8985595703125
166,"However, I seriously doubt that the introduction of free market principles, which the report so enthusiastically recommends, is the right solution.",en_multilingual_blimp_correct_affected.test,61944.71484375,2395.592529296875,5222.9755859375,3754.12255859375,3557.112548828125,3135.4638671875,3645.859375,3553.86083984375,3699.012939453125,4149.59375,3381.974609375,3757.177978515625,7144.30078125
167,"His actual date of birth remains unknown, but is traditionally observed on 23 April, Saint George's Day.",en_multilingual_blimp_correct_affected.test,63960.015625,5439.4111328125,5499.66259765625,3947.8173828125,4338.8486328125,4658.60888671875,3228.8359375,3098.8369140625,3194.43408203125,2876.38525390625,3356.65771484375,4578.17724609375,5347.26806640625
168,"(8) This Directive seeks to achieve a high level of protection for the environment by reducing the potential environmental impact of EUPs, which will ultimately be beneficial to consumers and other end-users.",en_multilingual_blimp_correct_affected.test,61755.90234375,2154.250244140625,1419.9400634765625,957.36279296875,687.90576171875,665.3272094726562,513.931396484375,543.2013549804688,713.7053833007812,795.5743408203125,811.6343383789062,937.3177490234375,1270.752685546875
169,"Linda is the rudest person you will ever talk to and she sticks up for all of the trashy, rude people that live there, not the nice ones that actually give a crap about respecting others.",en_multilingual_blimp_correct_affected.test,56969.51953125,969.002685546875,1111.6580810546875,929.92236328125,730.3110961914062,588.8884887695312,581.9932250976562,542.2293701171875,838.1126708984375,681.6810302734375,905.6282958984375,815.1187744140625,1095.987548828125
170,"So that, as they say in Chicago, is where the smart money is.",en_multilingual_blimp_correct_affected.test,72313.25,776.2548828125,1637.7142333984375,2176.4130859375,1960.0059814453125,1351.77734375,1678.175048828125,1662.929443359375,1392.5078125,979.66845703125,1283.26708984375,1311.248779296875,1574.8985595703125
171,"If you move the line to the right, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line lengthens.",en_multilingual_blimp_correct_affected.test,58616.48828125,1276.1368408203125,1247.0181884765625,896.500732421875,517.063232421875,520.7015380859375,470.9789123535156,488.2839050292969,565.8142700195312,483.2819519042969,544.5224609375,858.56005859375,795.4324340820312
172,"If you move the line downward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line lengthens.",en_multilingual_blimp_correct_affected.test,60620.140625,3569.148681640625,4759.556640625,2952.96728515625,1630.8114013671875,1764.986328125,1687.3980712890625,1938.166259765625,2141.564697265625,1510.497314453125,1934.9195556640625,4565.54150390625,3354.987060546875
173,It then proposes the creation of a European quality mark based on respect for the environmental criteria for production.,en_multilingual_blimp_correct_affected.test,48628.609375,1500.9969482421875,1049.0145263671875,824.750732421875,731.0110473632812,610.6075439453125,542.782470703125,494.6980285644531,649.4613647460938,522.6973876953125,604.5297241210938,672.623779296875,872.54296875
174,"Their correspondence reveals an intriguing balance of passion, propriety and patience;",en_multilingual_blimp_correct_affected.test,42853.4609375,15900.451171875,17123.76171875,9237.9814453125,6601.27587890625,3881.35595703125,3804.378662109375,4013.4794921875,5587.76708984375,8029.4970703125,6562.03369140625,7017.7392578125,8603.30859375
175,"If you move the line to the left, the distance between the moving line and the nearest parallel line to the right remains constant, and the perpendicular line to the left of the moving line contracts.",en_multilingual_blimp_correct_affected.test,58974.38671875,1107.320556640625,1198.390380859375,798.1136474609375,491.5947570800781,526.4303588867188,457.9847412109375,485.3668518066406,543.4617919921875,460.883544921875,521.0077514648438,794.099609375,689.9954223632812
176,"The person who best explains this, and helps me out the best with my question will be REWARDED WITH TEN POINTS!!!!!!!",en_multilingual_blimp_correct_affected.test,55250.41015625,4333.328125,1894.845703125,764.9613647460938,803.5307006835938,781.3846435546875,762.7202758789062,893.3438110351562,910.6975708007812,1337.9259033203125,1602.9063720703125,1542.9591064453125,1711.72705078125
177,"The second point I would like to make is that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",en_multilingual_blimp_correct_affected.test,61989.921875,1092.7735595703125,1302.6754150390625,1230.042236328125,1010.2470092773438,739.0811767578125,669.6395263671875,710.1785888671875,774.832275390625,811.8112182617188,1084.2271728515625,1057.6650390625,1225.5244140625
178,"She feeds well the baby on her own, the baby is ok but she does not go in the nest to stay with him at night...",en_multilingual_blimp_correct_affected.test,68808.71875,541.82568359375,637.9031982421875,582.0468139648438,502.2613220214844,520.4642333984375,561.9909057617188,518.5970458984375,531.0844116210938,520.99755859375,629.421875,894.6435546875,668.7244262695312
179,This procedure guarantees that all countries applying for membership are treated equally.,en_multilingual_blimp_correct_affected.test,47303.4921875,9175.01171875,6689.001953125,2529.322265625,2472.207275390625,2374.33984375,2144.12939453125,3053.346435546875,3398.214111328125,2511.313720703125,3499.864501953125,2607.23486328125,4608.17822265625
180,"This knee-jerk reaction presumes that China's current slowdown is but a prelude to more growth disappointments to come – a presumption that reflects widespread and longstanding fears of a broad array of disaster scenarios, ranging from social unrest and environmental catastrophes to housing bubbles and shadow-banking blow-ups.",en_multilingual_blimp_correct_affected.test,63311.08984375,8226.1220703125,5076.18994140625,3364.195068359375,2629.03955078125,2810.22021484375,2250.981201171875,2569.7783203125,3031.20947265625,3003.392578125,3885.5263671875,4194.99365234375,5144.978515625
181,The doctor begs them to stop intermarrying but they say they have to keep the blood pure.,en_multilingual_blimp_correct_affected.test,58182.296875,1358.6219482421875,895.45703125,827.6937866210938,774.2191772460938,611.7015380859375,670.632080078125,603.3245849609375,637.7827758789062,684.8096923828125,732.0299072265625,781.15771484375,955.15771484375
182,"As I recall, this bus drops you off near the Opera in Paris.",en_multilingual_blimp_correct_affected.test,51222.8828125,2149.704345703125,3554.16259765625,3051.760009765625,3203.427490234375,3046.3486328125,3878.784423828125,3822.376708984375,4664.32568359375,5266.35986328125,4950.38330078125,6844.06884765625,6535.16650390625
183,"Brass melts at just under 2000F which is a bright yellow heat, not red hot.",en_multilingual_blimp_correct_affected.test,58075.19140625,4781.5537109375,7358.0498046875,4405.150390625,5187.84326171875,6102.89404296875,5967.345703125,5654.5556640625,8036.36083984375,5426.2666015625,11820.3603515625,13677.5087890625,28205.505859375
184,"The Kerry camp blames Bush for the Swift boat veterans ’ attack, but anyone who has spent much time talking to the Swifties gets the sense that they are doing it entirely for their own reasons.",en_multilingual_blimp_correct_affected.test,54943.91796875,2858.8662109375,2579.4892578125,1745.8406982421875,1151.5909423828125,935.5784912109375,738.3326416015625,862.4112548828125,928.908447265625,1149.313232421875,1184.2740478515625,1302.8126220703125,1712.8701171875
185,"- With a view to enabling the assessment of the effect of the programme, among others on the convergence of high level training for trainers, the evaluator recommends the preparation of a strategy document, to be finalised before the new Pericles enters into effect.",en_multilingual_blimp_correct_affected.test,59078.640625,2042.048828125,1927.326416015625,1751.008056640625,1704.3870849609375,1612.3023681640625,1622.6148681640625,1728.5390625,1942.847412109375,2193.547607421875,2455.358154296875,2456.171875,3896.376220703125
186,"If you move the line upward, the distance between the moving line and the nearest parallel line below remains constant, and the perpendicular line above the moving line contracts.",en_multilingual_blimp_correct_affected.test,62405.7265625,3019.040771484375,4121.7685546875,2436.400146484375,1507.923828125,1782.2755126953125,1561.97509765625,1776.9024658203125,1786.2283935546875,1341.227783203125,1544.1500244140625,3336.9453125,2806.152099609375
187,"The second point I would like to make is that we would have preferred it if the guidelines had been added to the Regulation in the form of an annex, as we and Mrs Mccarthy, as rapporteurs for the general Regulation, had asked.",en_multilingual_blimp_correct_affected.test,61989.921875,1092.7735595703125,1302.6754150390625,1230.042236328125,1010.2470092773438,739.0811767578125,669.6395263671875,710.1785888671875,774.832275390625,811.8112182617188,1084.2271728515625,1057.6650390625,1225.5244140625
188,the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist is not in dispute.,en_multilingual_blimp_correct_affected.test,60782.00390625,1012.316162109375,933.7810668945312,1057.7548828125,671.528076171875,518.6873168945312,486.0461730957031,442.4304504394531,480.6099548339844,489.22662353515625,488.2024230957031,398.3974609375,473.23931884765625
189,"a) Subject to earlier termination as provided below, this Service Agreement is for the total duration of the Company 's Offering (the ""Initial Term"") unless either party requests termination at least 30 days prior to the end of the then-current term.",en_multilingual_blimp_correct_affected.test,57453.74609375,4826.009765625,4187.94677734375,2823.615966796875,1966.9154052734375,1908.6181640625,1700.5042724609375,1936.8958740234375,2084.586669921875,2012.658935546875,2344.672607421875,3001.623046875,4095.047119140625
190,Eon’s fixed rate tariff costs £760 and Avro Energy customers would pay around £760 for its Simple and Select tariff.,en_multilingual_blimp_correct_affected.test,57051.2890625,6155.2900390625,3489.8623046875,4547.8330078125,3908.098876953125,4655.85498046875,4664.3125,4297.80224609375,6122.294921875,6042.83642578125,8287.6435546875,6792.044921875,8018.29443359375
191,"The Commission accepts all of the contributions of the parliamentary committee and the rapporteur, Mr Koch, which are contained in the various amendments, specifically four.",en_multilingual_blimp_correct_affected.test,59990.11328125,3510.4443359375,4522.259765625,3657.808349609375,2051.89453125,2096.535888671875,2085.084716796875,2861.8271484375,3025.903564453125,3450.5400390625,3701.8818359375,4894.84228515625,6778.404296875
192,"If a Turkish employee quits, then the Turkish work councils come.",en_multilingual_blimp_correct_affected.test,58623.25,12588.7451171875,28558.919921875,21290.083984375,16305.9677734375,13814.30078125,10745.1669921875,10656.484375,13987.1669921875,14761.28125,15442.775390625,17649.15625,27215.48046875
193,A level that in both cases is at the top of the EU.,en_multilingual_blimp_correct_affected.test,77088.859375,422.2671203613281,203.5033416748047,182.60528564453125,142.98631286621094,128.13392639160156,133.944580078125,105.26980590820312,115.20720672607422,115.16414642333984,124.25141906738281,124.98392486572266,155.71136474609375
194,It reminds me too much of the ARVN officers who were secretly working for the other side in Vietnam.,en_multilingual_blimp_correct_affected.test,60101.1484375,1089.7607421875,401.23138427734375,247.22344970703125,242.09744262695312,316.9381408691406,263.335205078125,302.34747314453125,362.770263671875,421.1982727050781,513.6126708984375,613.5592041015625,602.7529296875
195,And that explains the delay in the signing of a formal defense agreement that was at the heart of Sri Lankan President Chandrika Kumaratunga 's four-day visit to India recently.,en_multilingual_blimp_correct_affected.test,58038.15234375,3112.398681640625,1091.752685546875,766.3527221679688,792.76708984375,824.7747192382812,744.9965209960938,797.643798828125,908.2061767578125,873.2525634765625,1022.5225830078125,1105.400146484375,1352.44921875
196,Plus she plans a monthly breakfasts and other events at the clubhouse which is a nice added benefit.,en_multilingual_blimp_correct_affected.test,62750.9140625,1487.6260986328125,1361.9468994140625,1276.9873046875,1562.789306640625,1562.7706298828125,1540.89453125,1126.3990478515625,1391.3011474609375,1397.2901611328125,1601.53515625,2208.06005859375,2565.758544921875
197,Their report highlights one stark fact from the start:,en_multilingual_blimp_correct_affected.test,72643.3671875,10402.560546875,9996.025390625,9162.2197265625,16331.0078125,11065.9208984375,8172.25439453125,7839.470703125,8157.3359375,7743.42529296875,8128.96630859375,7476.3671875,8327.423828125
198,"Their service sucks to start off with, people are cruel and ignorant.",en_multilingual_blimp_correct_affected.test,70357.5546875,1757.1558837890625,2682.615234375,1069.5224609375,1650.67236328125,1258.7813720703125,1364.0130615234375,1489.46435546875,1418.467529296875,1717.9971923828125,1762.1273193359375,1210.0087890625,1550.5958251953125
199,"Even if local Palestinian leaders remain strong enough to keep al-Qaida out, the festering Israeli-Palestinian struggle remains among the best recruiting posters for al-Qaida with young Muslim men.",en_multilingual_blimp_correct_affected.test,52833.65625,6991.88623046875,5406.96240234375,4826.72314453125,4244.83544921875,5240.10791015625,5037.5078125,6501.5673828125,7548.2744140625,6693.947265625,10123.283203125,9898.4111328125,15614.0390625
200,"The latest figures relate to the 24th of October last year, and tell us that our diesel costs 1,335 euros per litre, compared with the eurozone average of 1,165 euros.",en_multilingual_blimp_correct_affected.test,62479.15234375,2895.607177734375,1574.907470703125,916.17431640625,635.1727294921875,534.7984619140625,537.0144653320312,628.4031982421875,611.992431640625,772.7490234375,803.0170288085938,1020.4982299804688,1002.7083129882812
201,The oldest known historical reference to the city is to be found on an inscription of conquered sites at Thutmose 's temple at Karnak.,en_multilingual_blimp_correct_affected.test,70484.421875,2053.29296875,1125.474365234375,979.0790405273438,1020.0199584960938,1192.807373046875,1123.9036865234375,878.5599365234375,901.1148681640625,1014.2971801757812,1144.126220703125,1305.60302734375,1647.0831298828125
202,The best there is are days when the jigsaw assumes its own meaning and I no longer care what picture is emerging.,en_multilingual_blimp_correct_affected.test,69545.890625,1485.5242919921875,1143.7803955078125,948.22998046875,885.6895141601562,720.3726806640625,653.4948120117188,583.6885986328125,802.674072265625,850.5226440429688,990.1766967773438,1069.333251953125,1207.6046142578125
203,The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,en_multilingual_blimp_correct_affected.test,65423.34765625,4238.72314453125,3073.1826171875,2738.80517578125,1845.90283203125,1867.2664794921875,1606.6905517578125,2300.1591796875,2474.512939453125,3113.67236328125,2238.765380859375,3542.731201171875,4471.1259765625
204,"The mycelium infuses all landscapes, it holds soils together, it's extremely tenacious.",en_multilingual_blimp_correct_affected.test,51695.18359375,9014.7119140625,17237.619140625,12993.0498046875,9198.517578125,11273.3984375,7513.05517578125,10556.900390625,16122.6689453125,11431.8662109375,15792.2177734375,10599.259765625,51124.5
205,"To a certain extent, this reminds me of my previous activity in the Committee on Budgets and in the Committee on Budgetary Control.",en_multilingual_blimp_correct_affected.test,58128.49609375,1640.7821044921875,1356.8201904296875,1401.89111328125,934.53076171875,1258.15673828125,1280.11669921875,1350.993896484375,1486.513427734375,1666.190185546875,2281.996826171875,2305.1474609375,3819.5380859375
206,"""The book -- I guess one way, one thing to think about it is -- one of the themes would be, I was given a charge to keep.",en_multilingual_blimp_correct_affected.test,69395.765625,360.2490234375,426.8132019042969,373.4066467285156,445.8728332519531,391.1400451660156,388.98638916015625,334.9686279296875,348.1070251464844,390.4239501953125,377.5944519042969,446.790771484375,589.6547241210938
207,The purpose of these CRTC hearings is to field responses from industry stakeholders and the public.,en_multilingual_blimp_correct_affected.test,65423.34765625,4238.72314453125,3073.1826171875,2738.80517578125,1845.90283203125,1867.2664794921875,1606.6905517578125,2300.1591796875,2474.512939453125,3113.67236328125,2238.765380859375,3542.731201171875,4471.1259765625
208,"The problem is that the rate drops sharply from 71% to 57% among women in their 30's, as inflexible working environments and a lack of affordable childcare undermine their ability to continue investing in their careers.",en_multilingual_blimp_correct_affected.test,62888.703125,4190.18798828125,3298.3330078125,2104.81591796875,1772.0701904296875,1442.9613037109375,1143.2874755859375,1124.904052734375,1570.56689453125,1673.3111572265625,1929.642822265625,1830.9241943359375,2304.6923828125
209,"Some writers mix the stella maris with the remora, a tiny fish that sticks to the rudder of a vessel and brings it to a halt.",en_multilingual_blimp_correct_affected.test,60848.52734375,1859.7542724609375,1449.06201171875,1266.08447265625,760.6424560546875,677.5870361328125,713.5492553710938,851.8909301757812,968.0384521484375,791.4058837890625,945.3077392578125,1216.13916015625,1534.088134765625
210,the difference is that when a bomb goes off in a West End restaurant the fundamental right of England to exist is not in dispute.,en_multilingual_blimp_correct_affected.test,60782.00390625,1012.316162109375,933.7810668945312,1057.75537109375,671.5283813476562,518.6873168945312,486.0461730957031,442.4306640625,480.6099548339844,489.22613525390625,488.2024230957031,398.3974609375,473.23907470703125
211,"You need a lot of money for hotels, airfare, seeing the sites, food, local transport - you name it but life costs.",en_multilingual_blimp_correct_affected.test,56272.953125,2076.612060546875,4867.92138671875,3110.26220703125,3741.962890625,3964.466796875,3751.606689453125,4113.5888671875,4648.60546875,4825.91748046875,5126.50341796875,5295.19677734375,7213.8330078125
212,"That band is involved in a local competition which promises a $5000 first prize, which they would like to win in order to donate it to the benefit fund which they have started.",en_multilingual_blimp_correct_affected.test,69453.5703125,830.10791015625,745.9423828125,663.0782470703125,492.8457946777344,467.2413330078125,425.3631286621094,511.8367004394531,603.5760498046875,614.764892578125,785.6456298828125,813.6268310546875,1200.007568359375
213,She is just being friendly in public because she does not want to offend you and she treats you like any other friend.,en_multilingual_blimp_correct_affected.test,61624.1796875,458.6174011230469,260.32568359375,214.72119140625,143.24755859375,139.24905395507812,109.65975952148438,117.20897674560547,130.4675750732422,125.9070053100586,117.08150482177734,143.51693725585938,180.7583770751953
214,"I believe ENE will continue to be range bound, but in case it is not, I do n't want to forgo 50% of my option premium.",en_multilingual_blimp_correct_affected.test,61983.2421875,1853.4501953125,2951.2470703125,2555.5849609375,2694.707763671875,2472.048095703125,2156.746826171875,2383.2236328125,2053.2568359375,2312.779541015625,2021.4654541015625,2917.68212890625,3848.804931640625
215,"Whereas my answer to the question ""Where do you get your laundry done?"" used to be, ""At the checkout line at WalMart,"" I can honestly say the answer now is, ""At The Laundry Tub.""",en_multilingual_blimp_correct_affected.test,51687.296875,1866.742919921875,2822.873046875,3027.4365234375,2437.564453125,1812.2095947265625,1709.00634765625,1756.882568359375,1691.418701171875,2182.49560546875,3079.622314453125,4115.3662109375,3423.521240234375
216,But a significant gender gap remains in terms of the return on human capital.,en_multilingual_blimp_correct_affected.test,62426.68359375,1315.803466796875,1025.6160888671875,915.5240478515625,761.1762084960938,832.7078247070312,729.1599731445312,951.6553344726562,1004.3056030273438,1128.2987060546875,1065.216552734375,1670.44287109375,1717.30517578125
217,"He needs a shower, and he picks his nose all the time.",en_multilingual_blimp_correct_affected.test,54219.8125,764.9552001953125,1105.538818359375,951.9022216796875,745.5430297851562,454.4215087890625,440.05145263671875,474.8116149902344,434.46600341796875,506.1247863769531,408.5392761230469,831.6134033203125,631.96044921875
218,And when I move it I guess he figures I 'm playing. x.x,en_multilingual_blimp_correct_affected.test,64631.30859375,1129.8994140625,1276.30419921875,1191.4202880859375,1742.519775390625,1792.979248046875,1064.17333984375,1470.149658203125,1654.80029296875,1776.7515869140625,1633.0836181640625,1205.789306640625,3068.426513671875
219,"Point is: You might be able to get a good deal on some nice furniture -- which I did -- but they 're not very communicative and god forbid something goes wrong, you 'll have to fight to get it resolved.",en_multilingual_blimp_correct_affected.test,56827.0234375,774.6870727539062,670.3685913085938,709.1434326171875,700.6296997070312,596.226806640625,544.0441284179688,576.5737915039062,657.8060913085938,673.731201171875,884.438232421875,855.3131713867188,800.21142578125
220,Peggy Banczak is the ENA lawyer who handles Mexico.,en_multilingual_blimp_correct_affected.test,52142.0390625,6496.658203125,3405.86767578125,2303.259765625,2055.9833984375,2611.480224609375,1958.8875732421875,2684.5244140625,2697.92431640625,3366.4033203125,3994.535888671875,3144.009521484375,3545.32373046875
221,"The probe began in June, focusing on Mr Winterkorn and brand chief Herbert Diess, who remains at the car maker.",en_multilingual_blimp_correct_affected.test,61309.15625,5927.37060546875,7118.70068359375,8793.44140625,6605.0478515625,7842.513671875,8985.7685546875,11301.3544921875,13021.904296875,15928.3466796875,17149.8125,20348.35546875,25379.181640625
222,"Paul Craig Roberts, writing for The American Conservative, said in July of 2005 that ""As a result of many years of persistent trade surpluses with the United States, the Japanese government holds dollar reserves of approximately $1 trillion.",en_multilingual_blimp_correct_affected.test,53038.671875,3245.31494140625,3074.346435546875,2436.36767578125,1616.623291015625,1749.80126953125,1578.8934326171875,2226.69970703125,2248.483642578125,1809.0841064453125,2257.187255859375,2500.44140625,3502.736083984375
223,"This holds up to 30,000 times its mass.",en_multilingual_blimp_correct_affected.test,71870.078125,1470.7056884765625,443.5165710449219,443.1808776855469,209.89576721191406,188.89321899414062,113.57462310791016,165.22109985351562,171.1795654296875,104.11597442626953,168.93873596191406,183.1067352294922,174.7274169921875
224,"(The only other choice for the Arabs is to leave their oil in the ground.) """,en_multilingual_blimp_correct_affected.test,76409.046875,464.7845458984375,467.2764892578125,539.533447265625,678.3124389648438,795.5018920898438,1065.088134765625,920.2918090820312,1143.706787109375,1050.1461181640625,1736.6090087890625,1260.4337158203125,1454.4969482421875
225,"But the lack of specific guidelines here is particularly to be regretted, as the idea of linking Social Fund assistance to the employment strategy will be put into effect for the first time during the 2000-2006 programme.",en_multilingual_blimp_correct_affected.test,56264.578125,1248.649658203125,1006.8306274414062,786.9834594726562,595.71044921875,553.7312622070312,581.209228515625,744.92431640625,677.5615234375,797.1867065429688,807.9490966796875,1076.158935546875,933.4302368164062
226,"This costs absolutely nothing, and will take about one minute of your time.",en_multilingual_blimp_correct_affected.test,55503.6953125,1088.04931640625,1675.510009765625,1389.5250244140625,1037.7996826171875,676.396484375,724.8133544921875,704.5592041015625,498.4907531738281,643.7457275390625,884.4794921875,1204.287841796875,1549.2498779296875
227,"This is because PivotTable views use the Microsoft Office PivotTable Component, and Excel PivotTable reports either do not support certain PivotTable list features, or they implement some features differently.",en_multilingual_blimp_correct_affected.test,62822.890625,11563.2255859375,9350.55859375,6127.802734375,7522.40380859375,5463.58642578125,6607.763671875,7550.09619140625,8404.5986328125,11942.7685546875,13606.94140625,18064.232421875,26342.7265625
228,The United States has shown that it holds negotiations in contempt.,en_multilingual_blimp_correct_affected.test,53381.91015625,2769.23876953125,1254.419921875,677.7938232421875,555.080322265625,414.7389831542969,413.4458923339844,646.3324584960938,618.3601684570312,608.7008056640625,715.8884887695312,558.5459594726562,1376.510986328125
229,"If the sets S and T considered are empty or singletons, the theorem holds vacuously or trivially.",en_multilingual_blimp_correct_affected.test,46234.6875,9353.1982421875,14526.498046875,17970.826171875,26532.32421875,23210.623046875,25508.61328125,28190.931640625,24596.775390625,26378.701171875,41124.375,36353.515625,44404.4765625
230,"If you want a doctor who will lie to you and say he will operate and then change his mind, and not know what he is talking about when he recommends procedures at other hospitals and says they are what you need, when they will not work for you, go to this doctor...he is the one for you.",en_multilingual_blimp_correct_affected.test,53698.5859375,364.99224853515625,420.0382080078125,373.55657958984375,274.46697998046875,325.6758117675781,296.58721923828125,297.4260559082031,289.9696960449219,304.7708435058594,332.8211669921875,339.8852233886719,439.3075866699219
231,"Some critics consider Balzac's writing exemplary of naturalism - a more pessimistic and analytical form of realism, which seeks to explain human behavior as intrinsically linked with the environment.",en_multilingual_blimp_correct_affected.test,54989.3125,3634.99951171875,2783.231201171875,2058.27490234375,1988.4881591796875,1935.0560302734375,2314.755615234375,2455.376708984375,2605.379150390625,2720.500732421875,2707.3359375,3540.6640625,4677.328125
232,Was wondering if anyone knew a rough estimate of how much it costs with travel and training,en_multilingual_blimp_correct_affected.test,69280.3046875,1139.435302734375,596.5379638671875,435.6846008300781,287.9194030761719,285.3172302246094,184.67921447753906,307.1049499511719,348.3100891113281,372.52685546875,395.1709899902344,289.05084228515625,408.2674255371094
233,"""Land of the kike home of the wop,"" says Compson to himself when he buys a bun from a small Italian girl.",en_multilingual_blimp_correct_affected.test,58168.1484375,2326.947509765625,2059.031494140625,2017.0247802734375,2271.73388671875,1880.3372802734375,2234.251220703125,1711.035888671875,2348.836669921875,2916.0087890625,2950.21875,3198.25341796875,2786.204345703125
234,The other path holds great opportunity:,en_multilingual_blimp_correct_affected.test,74420.046875,7951.80615234375,9451.6630859375,4247.1640625,7443.1083984375,6217.97705078125,4787.77294921875,5151.08544921875,6308.57568359375,8573.5283203125,8872.650390625,7764.3818359375,9012.5712890625
235,"“While much of the digital transition is unprecedented in the United States, the peaceful transition of power is not,” Obama special assistant Kori Schulman wrote in a blog post Monday.",en_multilingual_blimp_correct_affected.test,59887.109375,2591.46630859375,1516.0867919921875,1195.40673828125,1167.2080078125,1052.4876708984375,974.1116943359375,1147.6363525390625,1203.9822998046875,1221.782958984375,1266.1444091796875,1485.163818359375,1718.9765625
236,"The conclusion is that we must make the case for guidelines to be broad, indicative and flexible to assist our programme managers and fund-users and to get the maximum potential out of our new fields of regeneration.",en_multilingual_blimp_correct_affected.test,70159.296875,914.0640869140625,1046.96826171875,879.766845703125,635.6266479492188,726.46240234375,626.9342651367188,576.3203735351562,734.5859985351562,678.1239013671875,913.4562377929688,916.4124145507812,1096.3753662109375
237,PLEASE REMEMBER that this program remains successful because of the honesty and integrity of the participants and by their carefully adhering to directions.,en_multilingual_blimp_correct_affected.test,54781.40625,2807.9228515625,1605.69482421875,919.8377685546875,785.8711547851562,611.977294921875,552.8759155273438,686.4525146484375,682.7737426757812,676.96826171875,753.5590209960938,918.1921997070312,1127.22265625
