,Sentences,Categories,Perplexities (ckpt 0),Perplexities (ckpt 100),Perplexities (ckpt 200),Perplexities (ckpt 300),Perplexities (ckpt 400),Perplexities (ckpt 500),Perplexities (ckpt 600),Perplexities (ckpt 700),Perplexities (ckpt 800),Perplexities (ckpt 900),Perplexities (ckpt 1000),Perplexities (ckpt 1100),Perplexities (ckpt 1200)
1042,"Başı bir yana düşüverdi, başladı ağzından iplik iplik kan sızmaya.",tr_multilingual_blimp_correct_affected.test,35614.3203125,4899.90966796875,3013.5322265625,1317.8739013671875,952.3353881835938,1119.0325927734375,1354.752197265625,1532.3612060546875,1275.2225341796875,1505.737548828125,2230.564697265625,2241.436767578125,2079.873291015625
1043,"Efil efil eder yârin yüzünde / Zülüf müdür, perçem midir, tel midir?",tr_multilingual_blimp_correct_affected.test,30371.748046875,5344.5302734375,5215.3203125,6121.4541015625,7028.013671875,5430.91064453125,6969.96337890625,8629.8427734375,9120.3134765625,7078.07763671875,10194.4912109375,8883.84375,8292.7119140625
1044,"`` Ekonomi sert çöküyor, '' diyor Pekinde Asyalı bir ekonomist.",tr_multilingual_blimp_correct_affected.test,30408.875,7978.90283203125,4853.125,4397.0244140625,2739.425537109375,3548.249267578125,4175.5478515625,7729.1708984375,4713.72998046875,6192.40087890625,4407.73876953125,6074.89404296875,7300.43359375
1045,"Ooo. dedi, konukların en yaşlısı, sen yakanı iyice kaptırmış gibisin.",tr_multilingual_blimp_correct_affected.test,34012.5703125,1174.01904296875,466.600341796875,341.2965393066406,363.49560546875,327.73297119140625,335.91680908203125,238.7354736328125,239.68618774414062,247.8135528564453,324.69818115234375,303.4693298339844,315.5160217285156
1046,"Tokum, yine de gitmez bu meret böyle.",tr_multilingual_blimp_correct_affected.test,38338.421875,2625.3427734375,5674.93359375,7131.48974609375,8109.80224609375,7922.30908203125,8311.0634765625,11177.9580078125,12812.5859375,11759.8232421875,24046.935546875,19802.58984375,35833.6875
1047,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.91796875,10100.2646484375,8970.1259765625,9944.4326171875,7796.205078125,6608.0400390625,3895.551513671875,6534.58740234375,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0224609375
1048,Ama belki de o kadar kuşku yarat ıcı bir durum değildir onun durumu.,tr_multilingual_blimp_correct_affected.test,29765.875,1519.473876953125,1348.41552734375,1542.923828125,1598.5885009765625,1322.20068359375,1785.1044921875,1995.275390625,2076.154541015625,2561.61669921875,2744.3310546875,3803.30859375,5728.126953125
1049,Böyle bir hazırlığın üzerine geldi 12 Mart süreci.,tr_multilingual_blimp_correct_affected.test,29103.955078125,4050.4892578125,2224.082763671875,2579.29736328125,2483.245849609375,1905.265625,1730.4251708984375,2264.547119140625,2158.31591796875,2543.522705078125,4860.23486328125,4274.49072265625,5964.35302734375
1050,Babasına koşmuş yumurcak.,tr_multilingual_blimp_correct_affected.test,26706.5,8453.4814453125,2473.939697265625,1318.534423828125,1038.716552734375,1604.95068359375,2226.16357421875,1965.1417236328125,1969.5865478515625,4481.58056640625,3243.75537109375,4846.6865234375,6684.78662109375
1051,On yedi yıldan sonra saçsız başımda tekrar eskisine yakın bir hızla esmeye başlamış kavak yeli.,tr_multilingual_blimp_correct_affected.test,32019.814453125,3884.688720703125,1299.89990234375,925.269287109375,883.6444702148438,1124.12548828125,1085.7890625,1249.0665283203125,1915.0872802734375,2185.857666015625,1950.006103515625,2471.66845703125,2277.095947265625
1052,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.94921875,10100.2646484375,8970.1259765625,9944.4423828125,7796.205078125,6608.0400390625,3895.551513671875,6534.58056640625,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0068359375
1053,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.94921875,10100.2646484375,8970.1259765625,9944.4423828125,7796.205078125,6608.0400390625,3895.551513671875,6534.58056640625,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0068359375
1054,Bugünkü günde İngilizcesiz olmuyor çok iş.,tr_multilingual_blimp_correct_affected.test,32401.42578125,2762.3994140625,2447.788818359375,2735.513427734375,5549.47705078125,3492.345947265625,4082.802978515625,5898.63427734375,8359.9208984375,9695.34765625,12656.0478515625,27128.541015625,12100.37109375
1055,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.94921875,10100.2646484375,8970.1259765625,9944.4423828125,7796.205078125,6608.0400390625,3895.551513671875,6534.58056640625,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0068359375
1056,Gökler bulutlanıyor rüzgâr serinliyordu / Serpilmeye başladı bir yağmur ince ince,tr_multilingual_blimp_correct_affected.test,36834.02734375,13034.3037109375,6847.80322265625,4356.09228515625,3168.365966796875,3195.058837890625,3825.892333984375,5073.87646484375,6988.06689453125,9852.1318359375,12988.478515625,14039.5810546875,15948.2734375
1057,Esin Abicim Tontoş olsun ismi dedi.,tr_multilingual_blimp_correct_affected.test,32961.96484375,10351.5166015625,8098.27099609375,8497.662109375,9460.2568359375,8502.185546875,10588.8837890625,17879.251953125,24695.2578125,17712.13671875,39646.921875,55237.60546875,49444.59375
1058,Huzur ormanında doğdu Ortadoğu barışı.,tr_multilingual_blimp_correct_affected.test,40423.2578125,21131.416015625,12295.3330078125,11522.7705078125,14650.208984375,10947.037109375,9829.0458984375,20957.814453125,14509.5107421875,32404.609375,25012.630859375,46830.97265625,37797.53125
1059,"Neredeyse kasıklarına çekildi, sımsıkı etekliği.",tr_multilingual_blimp_correct_affected.test,43871.45703125,10163.41796875,10426.8662109375,4697.98681640625,4541.826171875,5447.40576171875,4414.85693359375,5125.8193359375,9613.880859375,15102.6328125,12248.5546875,27709.4921875,29159.37890625
1060,"Yorgun, yıpranmış, esmerleşmiş gibiydi yüzü, tıraş olmamıştı.",tr_multilingual_blimp_correct_affected.test,41286.9453125,3769.646240234375,2788.9052734375,1277.92041015625,989.9298095703125,930.360595703125,1924.826416015625,1358.298095703125,1547.4720458984375,2134.602294921875,1873.493408203125,2212.8759765625,3545.3876953125
1061,"Bereket versin ateş koydu demin komşu kadın / Üşüyorsan eşiver mangalı, eş, eş de ısın",tr_multilingual_blimp_correct_affected.test,27025.3515625,7423.28759765625,5997.7841796875,5492.67041015625,6062.9130859375,5274.04443359375,5082.05078125,5544.0341796875,5116.87158203125,6671.39892578125,7745.77392578125,10796.361328125,11470.712890625
1062,"Bir çoban parçasısın, olmasa bile koyun / Daima eğeceksin başkalarına boyun",tr_multilingual_blimp_correct_affected.test,28414.529296875,10401.548828125,6702.4560546875,3310.992919921875,4763.6572265625,4758.5947265625,5738.18701171875,6846.84326171875,8392.6328125,9345.744140625,15829.974609375,23118.611328125,22430.181640625
1063,İkrar verdi cahil gönlüm inandı / Seherin yelleri esti gelmedi,tr_multilingual_blimp_correct_affected.test,28694.876953125,12246.7900390625,6816.5732421875,3958.301513671875,5869.6669921875,3339.867919921875,4567.97607421875,4370.11474609375,5832.10400390625,6539.6181640625,8405.5048828125,6401.05029296875,6342.23095703125
1064,""" Anlatılan hikâyelerin hepsi boş, "" dedi bir British Air sözcüsü.",tr_multilingual_blimp_correct_affected.test,41146.65625,4268.25830078125,1393.2423095703125,682.3074340820312,699.3536376953125,655.3787231445312,416.9139404296875,316.2524719238281,380.0271911621094,293.5691223144531,261.3592834472656,327.53143310546875,367.7156982421875
1065,Keleci bilen kişinin yüzünü ağ ede bir söz / Sözü pişirip diyenin işini sağ ede bir söz,tr_multilingual_blimp_correct_affected.test,33421.95703125,4039.2138671875,1712.91015625,1664.6971435546875,1597.9140625,1594.2685546875,2015.1865234375,2441.239013671875,2351.574462890625,3423.279541015625,5179.578125,3486.080078125,5232.77685546875
1066,İstanbul'dan çıkar padişahın fermanı / Gökte döner mızrağının yalmanı,tr_multilingual_blimp_correct_affected.test,27764.697265625,6405.4833984375,3269.131103515625,1966.882568359375,1420.8170166015625,1144.9776611328125,1026.709228515625,899.4793090820312,1193.3216552734375,1132.7303466796875,1763.004638671875,1690.2818603515625,2422.33935546875
1067,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.94921875,10100.2646484375,8970.1259765625,9944.4423828125,7796.205078125,6608.0400390625,3895.551513671875,6534.58056640625,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0068359375
1068,Ruhumun yaralarına mucizevi bir merhem gibi derman olsun uyku.,tr_multilingual_blimp_correct_affected.test,42480.12890625,4505.853515625,2568.901123046875,988.3365478515625,637.6538696289062,787.9022216796875,684.3882446289062,885.6486206054688,1018.6560668945312,964.0823364257812,1228.25927734375,1119.2572021484375,1294.699951171875
1069,"Ardından gene, gündüzleri gezdiğim, birlikte aynı mahallede ki sinemaları dolaştığım genç kızlara geliyordu sıra.",tr_multilingual_blimp_correct_affected.test,42878.55859375,12106.7548828125,14010.7841796875,13337.84375,12144.904296875,10384.9775390625,8626.3623046875,8607.568359375,13433.1103515625,14505.1240234375,16236.744140625,19416.908203125,21236.955078125
1070,"Öpüşürken, kokuşurken çıkageldi kocası.",tr_multilingual_blimp_correct_affected.test,30319.685546875,7874.53759765625,2196.53076171875,452.06317138671875,377.89923095703125,412.4076232910156,449.0742492675781,462.5205993652344,545.1259155273438,726.8719482421875,772.3294677734375,816.0735473632812,1104.28271484375
1071,"Taylan Dayı'yı sordum, yirmi gün kadar önce vefat ettiğini söyledi yeni otelci.",tr_multilingual_blimp_correct_affected.test,36272.9609375,3649.526123046875,2017.7864990234375,2776.75439453125,3220.551025390625,2455.184814453125,2359.83935546875,2909.40185546875,4353.19775390625,4482.02099609375,7028.30859375,11788.6474609375,11570.6044921875
1072,"Merak etme kızım, bok yiyor o herif, dedi.",tr_multilingual_blimp_correct_affected.test,32111.03515625,1163.4876708984375,641.1041870117188,414.21942138671875,282.9222412109375,255.975341796875,269.70947265625,346.46807861328125,327.0900573730469,459.7059631347656,501.0998840332031,897.9210815429688,952.5111083984375
1073,Bunları anlatmış balıkçı ama inanmamış kimse:,tr_multilingual_blimp_correct_affected.test,30986.908203125,9932.755859375,5958.52001953125,4893.1904296875,6819.837890625,7109.833984375,4944.34375,7545.91357421875,12834.6474609375,10600.876953125,20596.994140625,32708.6953125,33964.11328125
1074,"Haykırmak istedim, çıkmadı feryadım / Kapanıp toprağa, ağladım ağladım",tr_multilingual_blimp_correct_affected.test,34071.234375,6715.0537109375,3134.03173828125,1030.531982421875,1187.548828125,607.2515869140625,539.6641235351562,554.8656616210938,564.5791625976562,853.5518798828125,1095.61865234375,1736.031982421875,2049.8232421875
1075,Seninle tartışmadan önce düşünmek isterim ben.,tr_multilingual_blimp_correct_affected.test,34902.46875,4955.35205078125,1006.0047607421875,915.9332275390625,736.6654052734375,855.2103881835938,541.048828125,733.534912109375,831.4869995117188,732.3158569335938,1187.62744140625,2518.16552734375,1176.705322265625
1076,"(Malum olmuş, dedi masada ki en yaşlı adam.",tr_multilingual_blimp_correct_affected.test,34042.68359375,3851.75,8980.44921875,12349.873046875,16875.703125,12984.3173828125,12906.5517578125,15966.033203125,15817.46484375,25885.197265625,24868.849609375,35085.3515625,32436.609375
1077,Şimdi aklıma saplandı kaldı bu üvey anne veya üvey baba korkusu.,tr_multilingual_blimp_correct_affected.test,30886.94921875,10100.2646484375,8970.1259765625,9944.4423828125,7796.205078125,6608.0400390625,3895.551513671875,6534.58056640625,7654.8828125,11277.7861328125,7247.9814453125,8789.3408203125,16311.0068359375
1078,"Kimin yaptığını nasıl anlayabilirim?"" demiş öğretmeni.",tr_multilingual_blimp_correct_affected.test,36045.33203125,9770.9697265625,15755.7080078125,10085.44140625,8870.923828125,7794.5478515625,5921.80517578125,9576.3818359375,8804.6435546875,6401.41064453125,14616.6171875,15694.5966796875,16011.8388671875
1079,"Benim de sound'umda sürekli bir sükûnet olduğu için, zaman içinde anlaşılan bir şey oldu müziğim.",tr_multilingual_blimp_correct_affected.test,34025.578125,3287.900146484375,1710.0701904296875,920.2755737304688,662.449951171875,666.8873291015625,531.1314697265625,746.4703979492188,765.2349853515625,659.2058715820312,875.0504150390625,1196.685302734375,1528.7734375
1080,Turfa oldu artık eski felsefe.,tr_multilingual_blimp_correct_affected.test,29552.322265625,2158.70703125,1952.970703125,1794.33740234375,2682.199462890625,5161.8154296875,7771.263671875,8458.21484375,11043.8662109375,7110.61328125,9281.0126953125,15713.4072265625,12880.373046875
1081,O gün hakikat olur bu milletin rüyası / O gün bu millet atar üstünden kara yası,tr_multilingual_blimp_correct_affected.test,30790.279296875,3837.3369140625,3500.658935546875,1917.100830078125,2606.55615234375,2724.890380859375,3159.048828125,3744.822021484375,3401.0380859375,3801.905029296875,4395.01171875,4986.05126953125,5287.53662109375
1082,? imsiniz? dedi bir erkek sesi.,tr_multilingual_blimp_correct_affected.test,33588.3984375,1399.499267578125,2955.177490234375,11291.63671875,5309.97802734375,6529.01171875,6693.634765625,10140.9267578125,8045.53271484375,10448.6552734375,12389.3330078125,28992.255859375,25087.4296875
1083,"Lüzumsuz bir şey satın aldığı zaman garip bir üzüntü duyar, karısı ziyanı yok, üzülme, ne yapalım, olmuş bir şey diye teselli etmedikçe bir türlü yüreği rahatlamazdı.",tr_multilingual_blimp_correct_affected.test,38062.23828125,1780.991943359375,625.7951049804688,459.3770446777344,461.6773376464844,455.23046875,520.4364013671875,584.4330444335938,671.6500854492188,648.1968994140625,713.7275390625,851.6361694335938,1035.1441650390625
1084,Beş bin yıl önce bulunmuş tekerlek.,tr_multilingual_blimp_correct_affected.test,53757.30078125,8893.2861328125,4364.4169921875,2342.99169921875,3647.83837890625,1974.618408203125,1162.4534912109375,2098.758544921875,3625.416748046875,2897.42626953125,1891.1322021484375,3349.398681640625,5837.77392578125
1085,"Neyse yüzünün ve sesinin burukluğu çok sürmedi, çabuk geçti kekremsilik.",tr_multilingual_blimp_correct_affected.test,35469.11328125,3497.465576171875,2179.300048828125,1315.5745849609375,1294.0018310546875,1244.7801513671875,1106.9661865234375,1736.561767578125,1541.6927490234375,1871.3782958984375,1661.98779296875,2084.476318359375,3285.50537109375
1086,O vakit o kış kıyamette / Ne kadar makbule geçer tatlı,tr_multilingual_blimp_correct_affected.test,33730.05859375,7071.72119140625,4545.31396484375,4256.73388671875,2474.1318359375,1741.974853515625,1441.0751953125,1665.893798828125,1789.092529296875,2093.60400390625,2269.410400390625,1838.9256591796875,2023.32861328125
1087,Sızlatıcı bir içsel acıyı da dile getirir şair.,tr_multilingual_blimp_correct_affected.test,24452.609375,8740.7587890625,4811.48779296875,2379.39599609375,1984.6375732421875,2044.676513671875,2089.120361328125,2310.61669921875,3307.29736328125,2763.51904296875,4588.5146484375,3703.336669921875,4183.1806640625
1088,Önlem mekanizmaları devreye sokmak için zamanınız var '' diye belirtiyor Vista sözcüsü.,tr_multilingual_blimp_correct_affected.test,41154.8984375,6873.6083984375,2017.9271240234375,704.4779052734375,679.0927124023438,652.3699340820312,950.6044921875,1055.8359375,1095.494873046875,1009.7451782226562,2035.3857421875,1754.189697265625,1691.9227294921875
1089,İbni Haldun külliyatını tetebbu etmeyenlere sırlarını ifşa etmez eser.,tr_multilingual_blimp_correct_affected.test,34074.02734375,14416.9990234375,9799.2353515625,5548.7626953125,7091.3740234375,8843.5390625,10611.3056640625,11975.0908203125,13921.5595703125,16792.57421875,18205.130859375,20139.138671875,30526.55078125
1090,Sıcak bir ekmek gibi bölünebildiğini görünce artmış hayranlığımız.,tr_multilingual_blimp_correct_affected.test,45555.8828125,4508.53564453125,1126.7679443359375,603.5602416992188,768.5989990234375,825.565185546875,1397.458740234375,1345.8692626953125,1803.4451904296875,2672.943115234375,2723.496337890625,3502.37548828125,4083.791748046875
1091,"Hayır, İstanbul'a sonra geldim ben.",tr_multilingual_blimp_correct_affected.test,28045.294921875,1578.85205078125,2949.596923828125,3088.58740234375,3181.99853515625,3698.692138671875,1484.3687744140625,2069.016357421875,2004.64990234375,1907.4873046875,1977.9742431640625,2872.124267578125,3222.609619140625
1092,"""Susalım! Susalım!"" diye bağırdı bir Bonbon Fişeği.",tr_multilingual_blimp_correct_affected.test,39752.2109375,10994.673828125,6129.7841796875,3706.234130859375,2921.587158203125,4897.0927734375,7304.34033203125,5238.9736328125,5100.50634765625,8407.765625,7960.58544921875,14675.50390625,9650.4599609375
1093,O zaman en azından kente bitişik olmalı üniversite...,tr_multilingual_blimp_correct_affected.test,36489.98828125,11572.8447265625,5653.93017578125,3379.65966796875,4958.26416015625,3951.463623046875,6126.2080078125,5637.712890625,6623.81396484375,9874.0009765625,13634.076171875,15832.6923828125,22267.984375
1094,İstanbul'dan çıkar padişahın fermanı / Gökte döner mızrağının yalmanı,tr_multilingual_blimp_correct_affected.test,27764.697265625,6405.4833984375,3269.131103515625,1966.882568359375,1420.8170166015625,1144.9776611328125,1026.709228515625,899.4793090820312,1193.3216552734375,1132.7303466796875,1763.004638671875,1690.2818603515625,2422.33935546875
1095,Yılan masalı gibi uzadı gitti bu iş.,tr_multilingual_blimp_correct_affected.test,31402.951171875,1890.1961669921875,805.39111328125,425.35321044921875,522.0654296875,442.9792785644531,366.8216552734375,727.0640258789062,560.3201904296875,810.3469848632812,881.1959228515625,568.4154663085938,863.1385498046875
1096,"Alev alev yanıyor çocuk, hararetlenmiş.",tr_multilingual_blimp_correct_affected.test,37150.2265625,6590.9345703125,2286.691650390625,1443.8353271484375,1278.017333984375,847.2794799804688,776.0358276367188,1230.255126953125,1142.4073486328125,2207.678955078125,1468.9381103515625,1873.508544921875,3195.469970703125
1097,Yardım hibeleri için neden bir aracı olayım ki? diye soruyor emeklilerden biri.,tr_multilingual_blimp_correct_affected.test,31280.076171875,2688.416015625,1192.7579345703125,902.9255981445312,736.40625,514.4544067382812,590.5548095703125,560.5737915039062,570.1049194335938,618.4801635742188,793.1713256835938,1062.7828369140625,911.7073974609375
1098,Bilmez yalnız yaşayanlar / Nasıl korku verir sessizlik insana,tr_multilingual_blimp_correct_affected.test,30808.25390625,16385.703125,25564.552734375,15102.791015625,13685.912109375,7725.02978515625,4207.80322265625,13217.01953125,11378.8955078125,7700.76318359375,43572.49609375,27851.5234375,30636.267578125
1099,`` Ben kim olursa olsun kazanan kişi için üzülüyorum '' diyor Brezilyalı diplomat.,tr_multilingual_blimp_correct_affected.test,34310.89453125,9072.25390625,2945.5869140625,1085.1732177734375,748.9583129882812,754.59033203125,777.5603637695312,1036.2464599609375,989.5201416015625,1390.67236328125,2377.99072265625,2506.66357421875,2240.568115234375
1100,Öyle geçer yaşam.,tr_multilingual_blimp_correct_affected.test,32683.533203125,4838.73828125,23574.31640625,60466.5,49931.7734375,17179.572265625,10781.2255859375,51405.8125,76664.078125,35424.0859375,37981.92578125,63320.625,175503.234375
1101,Fırlat at uzağa / Döner gelir bumerang,tr_multilingual_blimp_correct_affected.test,23819.46875,6224.25439453125,6144.78564453125,4606.078125,3980.097412109375,5383.78271484375,8242.8173828125,15797.97265625,12603.7373046875,13187.419921875,18338.50390625,45160.171875,45350.4609375
1102,""" Bizim hala sıkı beysbol fanlarımız var, "" diye konuştu sözcü.",tr_multilingual_blimp_correct_affected.test,27026.900390625,3273.255126953125,1417.18701171875,881.3956298828125,952.4052734375,1106.689208984375,1045.73828125,1263.15087890625,1250.3614501953125,1168.802978515625,1571.34521484375,1467.899658203125,1507.15185546875
1103,"gibi ifadeleri karşısında, ""Ne yapsın çocuk, manita yok, para yok, takıma sardırmış"" yorumları yapmak kolay dır da, internetteki taraftar forumuna ""yaşı 60 olmasına rağmen 18 'lik delikanlı gibi hâlâ heyecanlandığını"" yazan biri için benzer şeyler söyleyemezsiniz.",tr_multilingual_blimp_correct_affected.test,41278.55859375,6159.6357421875,4902.6630859375,4399.45703125,3746.279541015625,4008.892822265625,4246.99755859375,4507.71875,5081.07666015625,6432.91552734375,6698.66015625,9399.302734375,12825.826171875
1104,Ama hiçbir şey söylemedim ki ben sizlere.,tr_multilingual_blimp_correct_affected.test,28403.58203125,1144.6102294921875,742.37548828125,596.3402709960938,549.9625854492188,399.897216796875,403.8816833496094,422.136474609375,450.0721435546875,510.75616455078125,678.6693115234375,801.427978515625,741.3167724609375
1105,""" Eşantiyon insanlara sadece yanlış imaj veriyor, "" dedi Bay Heinemann.",tr_multilingual_blimp_correct_affected.test,30194.248046875,3038.674072265625,1934.6971435546875,1882.4725341796875,1213.3270263671875,1230.033447265625,1149.9776611328125,1115.594482421875,1668.1090087890625,1604.9752197265625,1830.7862548828125,2012.472900390625,1963.857421875
1106,Keleci bilen kişinin yüzünü ağ ede bir söz / Sözü pişirip diyenin işini sağ ede bir söz,tr_multilingual_blimp_correct_affected.test,33421.95703125,4039.210205078125,1712.9093017578125,1664.6971435546875,1597.91552734375,1594.2685546875,2015.1865234375,2441.241455078125,2351.574462890625,3423.279541015625,5179.578125,3486.076904296875,5232.76708984375
1107,Baktım süzülüp geçti açıktan iki sandal.,tr_multilingual_blimp_correct_affected.test,27715.59765625,5580.76904296875,2829.845947265625,1189.1983642578125,1658.5771484375,2034.2581787109375,3219.374755859375,4495.96826171875,4294.462890625,4746.18994140625,5303.16650390625,10216.3115234375,12686.13671875
1108,Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkar böyle haile,tr_multilingual_blimp_correct_affected.test,34843.60546875,4484.8212890625,4596.0693359375,3733.67138671875,5079.12451171875,2886.475830078125,3660.4150390625,4238.08447265625,6941.90283203125,7519.333984375,9316.0498046875,16198.8359375,15369.943359375
1109,Evlerinin önü bulgur sokusu / Yel estikçe gelir yarin kokusu,tr_multilingual_blimp_correct_affected.test,37453.84765625,6148.103515625,2379.99169921875,1615.7347412109375,1589.716064453125,1891.183349609375,2616.443359375,2392.003662109375,3540.45458984375,4148.1572265625,5366.0625,8568.958984375,9941.33203125
1110,"Orada, Uganda'da, Kampala'da ""susmak, kaçmak demek"" dediğimde, ""Hayır, susmak, ölmek demek"" diye indi balyoz.",tr_multilingual_blimp_correct_affected.test,36704.421875,4932.44287109375,7281.7919921875,6785.68701171875,6816.26806640625,5689.70556640625,5467.037109375,6563.77978515625,6601.54638671875,6820.63134765625,5541.935546875,10100.033203125,6514.6630859375
1111,Baktım süzülüp geçti açıktan iki sandal.,tr_multilingual_blimp_correct_affected.test,27715.59765625,5580.76904296875,2829.845947265625,1189.1983642578125,1658.5771484375,2034.2581787109375,3219.374755859375,4495.96826171875,4294.462890625,4746.18994140625,5303.16650390625,10216.3115234375,12686.13671875
1112,İşte bu kadronun içinde yetişecektim ben.,tr_multilingual_blimp_correct_affected.test,41174.8046875,2033.2806396484375,484.2965087890625,232.40101623535156,190.38780212402344,164.41969299316406,139.081298828125,131.66677856445312,131.6328125,153.25038146972656,114.50077819824219,208.47694396972656,199.56646728515625
1113,"Hayır, İstanbul'a sonra geldim ben.",tr_multilingual_blimp_correct_affected.test,28045.26953125,1578.85205078125,2949.595703125,3088.58740234375,3181.99853515625,3698.692138671875,1484.3687744140625,2069.016357421875,2004.65087890625,1907.485595703125,1977.9722900390625,2872.125732421875,3222.609619140625
1114,Beni öldürmek için birisi fazla bile / Ancak onun elinden çıkar böyle haile,tr_multilingual_blimp_correct_affected.test,34843.5703125,4484.8212890625,4596.07373046875,3733.67138671875,5079.12451171875,2886.475830078125,3660.418701171875,4238.08447265625,6941.9091796875,7519.31982421875,9316.05859375,16198.8818359375,15369.9580078125
1115,"""Susalım! Susalım!"" diye bağırdı bir Bonbon Fişeği.",tr_multilingual_blimp_correct_affected.test,39752.171875,10994.673828125,6129.7841796875,3706.234130859375,2921.587158203125,4897.0927734375,7304.34765625,5238.9638671875,5100.5107421875,8407.7490234375,7960.58544921875,14675.5185546875,9650.4501953125
1116,Kim o? dedi sert bir erkek sesi.,tr_multilingual_blimp_correct_affected.test,40892.96484375,2122.232666015625,3935.2548828125,6261.279296875,4466.318359375,2745.049560546875,3412.181396484375,3366.1142578125,4938.142578125,7169.9990234375,4842.4873046875,8320.8505859375,6197.13916015625
1117,"`` Onlar tekrar yakalanmak istemiyorlar, '' dedi bir sektör gözlemcisi.",tr_multilingual_blimp_correct_affected.test,25102.146484375,4496.64599609375,2304.173583984375,2285.423828125,2186.8720703125,1937.5489501953125,2122.928955078125,2299.3203125,2334.2890625,2061.004150390625,2278.881591796875,1869.6309814453125,1799.5367431640625
1118,Beni bir gözleri ahuya zebun etti felek.,tr_multilingual_blimp_correct_affected.test,34754.6640625,5611.9482421875,4391.08203125,6063.6884765625,8152.73876953125,7606.7001953125,9425.44140625,7419.02734375,7969.359375,8411.1904296875,16523.765625,21077.779296875,16222.4736328125
1119,Niye böyle oldu anlayamadım diyor bir anne.,tr_multilingual_blimp_correct_affected.test,42984.84765625,2424.093505859375,2640.889404296875,5558.79443359375,3778.72021484375,2299.986083984375,3330.4755859375,5429.67822265625,5985.11083984375,7596.06591796875,8698.357421875,8069.35302734375,10063.1904296875
1120,O zaman en azından kente bitişik olmalı üniversite...,tr_multilingual_blimp_correct_affected.test,36489.98828125,11572.8447265625,5653.93017578125,3379.65966796875,4958.26416015625,3951.463623046875,6126.2080078125,5637.712890625,6623.81396484375,9874.0009765625,13634.076171875,15832.6923828125,22267.984375
1121,"Mahmut Bey burada yok, dedi ses.",tr_multilingual_blimp_correct_affected.test,28156.26953125,3682.4384765625,14572.4404296875,17974.59765625,15178.4248046875,18588.375,17959.3984375,37889.5625,40967.9921875,52216.28515625,65490.70703125,103211.515625,163600.09375
1122,Bütün sevgileri atıp içimden / Varlığımı yalnız ona verdim ben,tr_multilingual_blimp_correct_affected.test,35995.3203125,11455.47265625,10864.955078125,6135.33447265625,5307.72021484375,3919.24755859375,5726.96875,7369.29296875,9644.396484375,10695.9384765625,26610.78125,22951.697265625,13614.0673828125
1123,"Coşan sele dur diyorsun sen, dadı.",tr_multilingual_blimp_correct_affected.test,23943.5703125,1303.849365234375,908.6038818359375,931.9212646484375,853.8237915039062,1519.966552734375,1772.8883056640625,2157.016357421875,2215.7744140625,1692.48681640625,1812.2899169921875,2808.999755859375,3839.745849609375
1124,"Cennet cennet dedikleri birkaç köşk ile birkaç huri / İsteyene ver sen anı, bana seni gerek seni",tr_multilingual_blimp_correct_affected.test,33983.32421875,3507.3759765625,2358.6064453125,2593.3564453125,4082.460205078125,3929.142578125,4721.37841796875,5840.65869140625,6035.470703125,8250.359375,10555.2294921875,14864.236328125,10770.5791015625
1125,Boyu birazcık kısa diyor türkücü.,tr_multilingual_blimp_correct_affected.test,29800.8671875,15672.5205078125,19837.42578125,6225.0322265625,5135.43896484375,3453.298583984375,2875.351318359375,3310.200439453125,3266.220458984375,2909.884521484375,3294.572998046875,5914.21435546875,7179.4140625
1126,"Bu öpüşü, bu teması biliyorum ben.",tr_multilingual_blimp_correct_affected.test,25270.30859375,4695.46923828125,16370.2880859375,19004.0703125,12867.640625,15876.72265625,11460.0615234375,14481.1845703125,11820.3037109375,17688.3515625,22033.525390625,27459.240234375,28971.638671875
1127,"Anne, ne olur, ses çıkartmadan çalayım, içine kazağımı tıkarım, diye yalvardı çocuk.",tr_multilingual_blimp_correct_affected.test,39330.76953125,5794.77001953125,7589.794921875,7932.0537109375,7704.85498046875,10033.005859375,8838.3623046875,9012.8291015625,10380.2939453125,15486.310546875,21383.30078125,20140.84765625,21922.041015625
